,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
3740,Grayson College,1,2,0.0,0.0,5250.0,8974.5,0.500998004,0.538123167,0.610142631,0.1904,33.7065,-96.6336,,0.0,0.204044327,3
3741,Hallmark College,2,2,0.0,0.0,11825.0,19157.0,0.480732177,0.409371147,0.54301676,,29.5384,-98.5686,16015.0,0.0,,1
3742,Hardin-Simmons University,2,3,0.0,0.0,16137.0,27000.0,0.831389183,0.807732497,0.852858482,,32.4768,-99.7338,21071.0,0.0,,2
3743,Trinity Valley Community College,1,2,0.0,0.0,6146.0,10500.0,0.442812983,0.447004608,0.512941176,0.2308,32.1957,-95.8581,,0.0,0.218998162,3
3744,Hill College,1,1,0.0,0.0,7509.0,9942.0,0.51944793,0.478070175,0.544041451,0.2036,32.0129,-97.0863,,0.0,0.156938068,3
3745,Houston Baptist University,2,3,0.0,0.0,12500.0,25000.0,0.68452381,0.786567164,0.842944785,,29.6944,-95.516,19784.0,1.0,,2
3746,University of Houston-Clear Lake,1,3,0.0,0.0,16030.5,18000.0,0.779845956,0.801747312,0.846534653,,29.5825,-95.0981,,0.0,,2
3747,Houston Community College,1,2,0.0,0.0,8000.0,12415.0,0.435071501,0.479427004,0.622317597,0.1113,29.7373,-95.3765,,0.0,0.120835778,3
3748,University of Houston-Downtown,1,3,0.0,0.0,13000.0,21000.0,0.663807095,0.659698997,0.744660804,,29.7638,-95.3595,,1.0,,0
3749,University of Houston-Victoria,1,3,0.0,0.0,12000.0,16844.0,0.829268293,0.780669145,0.842013889,,28.8164,-96.9782,,0.0,,2
3750,University of Houston,1,3,0.0,0.0,14878.0,20426.0,0.788099852,0.803604493,0.852249322,,29.72,-95.3449,,0.0,,2
3751,Howard College,1,1,0.0,0.0,5250.0,7632.5,0.552631579,0.586701434,0.665838509,0.1816,32.2523,-101.4501,,1.0,0.215349622,3
3752,Howard Payne University,2,3,0.0,0.0,12275.0,23412.5,0.729032258,0.689102564,0.798307475,,31.7163,-98.985,17678.0,0.0,,2
3753,Huston-Tillotson University,2,3,0.0,0.0,12498.0,,0.397236615,0.410798122,0.547094188,,30.2647,-97.7217,17868.0,0.0,,1
3754,University of the Incarnate Word,2,3,0.0,0.0,19500.0,27000.0,0.746872394,0.707730673,0.803164262,,29.4681,-98.4677,19405.0,1.0,,2
3755,International Business College-El Paso,3,1,0.0,0.0,9500.0,9500.0,0.350289017,0.294197031,0.431578947,0.8601,31.8142,-106.5382,17890.0,0.0,0.754457143,1
3756,International Business College-El Paso,3,1,0.0,0.0,9500.0,9500.0,0.350289017,0.294197031,0.431578947,0.7374,31.7163,-106.3086,8548.0,0.0,0.738927986,1
3757,ITT Technical Institute-Arlington,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,32.7602,-97.1069,23932.0,0.0,,1
3758,ITT Technical Institute-Houston West,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,29.7341,-95.5399,22146.0,0.0,,1
3759,Jacksonville College-Main Campus,2,2,0.0,0.0,,,,,,0.1111,31.9661,-95.2812,5119.0,0.0,0.189197297,3
3760,Jarvis Christian College,2,3,0.0,0.0,10282.0,34773.5,0.280701754,0.333333333,0.46875,,32.5882,-95.1777,16469.0,0.0,,1
3761,KD College Conservatory of Film and Dramatic Arts,3,2,0.0,0.0,14000.0,20000.0,0.469945355,0.383458647,0.492753623,0.5938,32.8081,-96.8407,20080.0,0.0,0.583333333,1
3762,Kilgore College,1,2,0.0,0.0,8000.0,11500.0,0.452609159,0.408940397,,0.1694,32.3782,-94.8701,,0.0,0.163706175,3
3763,Lamar University,1,3,0.0,0.0,12500.0,23182.0,0.610466845,0.656455142,0.739408009,,30.0443,-94.0734,,0.0,,0
3764,Lamar State College-Orange,1,1,0.0,0.0,8040.0,10280.0,0.485013624,0.540865385,0.574850299,0.1788,30.0916,-93.7321,,0.0,0.194785732,3
3765,Lamar State College-Port Arthur,1,2,0.0,0.0,5500.0,9750.0,0.401069519,,,0.1724,29.8809,-93.9255,,0.0,0.187343396,3
3766,Laredo Beauty College Inc,3,1,0.0,0.0,2500.0,,,,,0.5359,27.5238,-99.4758,4495.0,0.0,0.578732234,0
3767,Laredo Community College,1,1,0.0,0.0,2334.0,2334.0,0.618333333,0.555732484,0.607196402,0.183,27.5065,-99.5208,,1.0,0.187296445,3
3768,Texas A & M International University,1,3,0.0,0.0,11250.0,14671.5,0.7374541,0.729018492,0.814273431,,27.5735,-99.4352,,1.0,,0
3769,Lee College,1,1,0.0,0.0,6250.0,9000.0,0.524886878,0.583333333,0.642611684,0.211,29.7317,-94.9767,,0.0,0.212912258,3
3770,LeTourneau University,2,3,0.0,0.0,23250.0,29250.0,0.825286212,0.800730308,0.87654321,,32.4677,-94.7273,19814.0,0.0,,2
3771,Lincoln College of Technology-Grand Prairie,3,1,0.0,0.0,10861.0,12473.5,0.42204644,0.507586705,0.575651497,0.621,32.7017,-97.0564,18338.0,0.0,0.560732751,1
3772,Lubbock Hair Academy,3,1,0.0,0.0,,,,,,0.7317,33.5634,-101.8766,11184.0,0.0,0.690491667,0
3773,Lubbock Christian University,2,3,0.0,0.0,18500.0,24998.0,0.805399325,0.778138528,0.852376981,,33.5763,-101.9348,19795.0,0.0,,2
3774,College of the Mainland,1,2,0.0,0.0,4568.0,6813.0,,,,0.1331,29.3955,-94.9997,,0.0,0.120236641,3
3775,University of Mary Hardin-Baylor,2,3,0.0,0.0,16500.0,26784.0,0.815063386,0.829503336,0.87571338,,31.0668,-97.4635,22487.0,0.0,,2
3776,McLennan Community College,1,2,0.0,0.0,7639.0,15063.0,0.442146597,0.480332587,0.566743955,0.1879,31.59,-97.1729,,0.0,0.166061538,3
3777,McMurry University,2,3,0.0,0.0,16865.0,27000.0,0.734717416,0.722860792,0.823529412,,32.4296,-99.7503,17803.0,0.0,,2
3778,Covenant School of Nursing and Allied Health,2,1,0.0,0.0,13000.0,15000.0,0.917475728,0.923076923,0.93956044,,33.5757,-101.9471,,0.0,,2
3779,Metroplex Beauty School,3,1,0.0,0.0,,,,,,0.4861,32.7718,-96.5992,5399.0,0.0,0.52978543,0
3780,Midland College,1,2,0.0,0.0,3500.0,4500.0,0.71257485,0.701149425,0.748815166,,32.0286,-102.1054,,0.0,,0
3781,Midwestern State University,1,3,0.0,0.0,14950.0,23000.0,0.799801784,0.773802972,0.806046512,,33.8771,-98.5177,,0.0,,2
3782,Mims Classic Beauty College,3,1,0.0,0.0,2625.0,,,,,0.7037,29.4949,-98.5078,7097.0,0.0,0.66664375,0
3783,Wade College,3,2,0.0,0.0,20998.5,28500.0,0.416403785,0.402930403,0.477272727,,32.8009,-96.8195,22461.0,0.0,,1
3784,Southern Careers Institute-Austin,3,1,0.0,0.0,8507.0,9498.0,0.335187761,0.251459144,0.338952164,0.3063,30.2391,-97.7514,27157.0,0.0,0.288976487,1
3785,Mountain View College,1,2,0.0,0.0,5250.0,,0.390186916,0.374005305,0.584269663,0.0707,32.7266,-96.9038,,1.0,0.085839941,3
3786,Everest Institute-San Antonio,3,1,0.0,0.0,9500.0,9500.0,0.198014969,0.195240882,0.329440906,0.6914,29.4886,-98.5407,21868.0,0.0,0.632207121,1
3787,Tint School of Makeup and Cosmetology-Irving,3,1,0.0,0.0,3766.0,5721.0,0.295454545,,,0.5484,32.8297,-96.9808,11963.0,0.0,0.575536691,0
3788,Navarro College,1,2,0.0,0.0,8883.0,14148.0,0.376221929,0.424264439,0.4913273,0.1573,32.0761,-96.4987,,0.0,0.152970094,3
3789,Neilson Beauty College,3,1,0.0,0.0,,,,,,0.8065,32.7429,-96.8291,3632.0,0.0,0.8065,0
3790,Lone Star College System,1,2,0.0,0.0,7210.0,11793.0,0.507036747,0.58968254,0.64814105,0.1094,30.1884,-95.4901,,0.0,0.115909288,3
3791,North Lake College,1,2,0.0,0.0,5500.0,,0.509127789,0.575596817,0.634249471,0.0951,32.8719,-96.9671,,0.0,0.094779147,3
3792,University of North Texas,1,3,0.0,0.0,14955.0,20750.0,0.78355293,0.792914958,0.837743385,,33.211,-97.1512,,0.0,,2
3793,Northeast Texas Community College,1,2,0.0,0.0,7125.0,9250.0,0.47826087,,,0.1636,33.1049,-94.8819,,0.0,0.190783534,3
3794,Northwood University-Texas,2,3,0.0,0.0,18750.0,23474.5,0.785304659,0.763578275,0.827118644,,32.6071,-96.9671,12000.0,0.0,,2
3795,Oblate School of Theology,2,4,0.0,0.0,,,,,,,29.5055,-98.5033,,0.0,,0
3796,Ocean Corporation,3,1,0.0,0.0,9500.0,9500.0,0.585434174,0.612044818,0.616600791,0.7164,29.6655,-95.5703,23447.0,0.0,0.743511958,0
3797,Odessa College,1,2,0.0,0.0,6000.0,8500.0,0.609550562,0.593869732,0.719101124,0.2019,31.8663,-102.3819,,1.0,0.184437805,3
3798,Ogle School Hair Skin Nails-Arlington,3,1,0.0,0.0,7917.0,9714.0,0.459330144,0.498652291,0.62849162,0.5764,32.7213,-97.1407,16399.0,0.0,0.656590065,0
3799,Ogle School Hair Skin Nails-Ft Worth,3,1,0.0,0.0,7917.0,8982.0,0.47277677,0.497335702,0.584288052,0.5221,32.6738,-97.3804,16678.0,0.0,0.613691336,0
3800,Our Lady of the Lake University,2,3,0.0,0.0,17500.0,25250.0,0.6587473,0.696663296,0.778656126,,29.4256,-98.544,16080.0,1.0,,2
3801,The University of Texas-Pan American,1,3,0.0,0.0,9621.0,12993.5,0.726325329,0.769535806,0.816941852,,26.3066,-98.1721,,1.0,,0
3802,The University of Texas at Brownsville,1,3,0.0,0.0,10425.0,17709.0,0.6113091,0.606182458,0.676362683,,25.8997,-97.4916,,0.0,,0
3803,Panola College,1,1,0.0,0.0,5250.0,7000.0,0.443037975,,,0.2005,32.1563,-94.3563,,0.0,0.213639744,3
3804,Paris Junior College,1,2,0.0,0.0,4750.0,5250.0,0.382422803,0.365994236,,0.1904,33.6511,-95.5293,,0.0,0.209549638,3
3805,Paul Quinn College,2,3,0.0,0.0,9500.0,,0.370689655,0.311004785,0.473837209,,32.6772,-96.7559,13197.0,0.0,,1
3806,Prairie View A & M University,1,3,0.0,0.0,17438.0,29052.0,0.428358654,0.500344828,0.633453022,,30.0946,-95.9921,,0.0,,1
3807,Ranger College,1,1,0.0,0.0,5575.5,9435.0,0.46124031,0.490990991,,0.2253,32.4669,-98.6804,,0.0,0.220385106,3
3808,Aviation Institute of Maintenance-Houston,3,1,0.0,0.0,16729.0,20000.0,,,,0.7391,29.6585,-95.2826,24994.0,0.0,0.588229412,0
3809,Rice University,2,3,0.0,0.0,7727.0,8413.0,0.964114833,0.961988304,0.971486762,,29.7165,-95.4036,16730.0,0.0,,2
3810,Richland College,1,2,0.0,0.0,5500.0,,0.462333826,0.519695044,0.606542882,0.0842,32.9221,-96.7305,,0.0,0.09297396,3
3811,Kaplan College-McAllen,3,1,0.0,0.0,9392.0,9496.0,0.26588785,0.265217391,0.382799672,0.7695,26.1861,-98.2071,20534.0,0.0,0.775340273,1
3812,Saint Edward's University,2,3,0.0,0.0,21500.0,25000.0,0.839901478,0.831160365,0.863466334,,30.2298,-97.7576,20191.0,0.0,,2
3813,St Philip's College,1,2,0.0,0.0,9500.0,10500.0,0.577089337,0.537612146,0.629552549,0.0433,29.4146,-98.453,,0.0,0.042905391,3
3814,University of St Thomas,2,3,0.0,0.0,20000.0,25000.0,0.798353909,0.839252336,0.861236802,,29.7381,-95.3942,20025.0,1.0,,2
3815,Sam Houston State University,1,3,0.0,0.0,16490.0,22224.0,0.777574538,0.783988534,0.829410621,,30.7247,-95.5519,,0.0,,2
3816,San Antonio College,1,2,0.0,0.0,8000.0,10537.5,0.567879326,0.612847222,0.65666553,0.0709,29.4452,-98.4963,,0.0,0.059779578,3
3817,San Jacinto Community College,1,2,0.0,0.0,6000.0,9500.0,0.542593597,0.553113553,0.607072692,0.1465,29.6603,-95.1159,,0.0,0.144044089,3
3818,Schreiner University,2,3,0.0,0.0,14250.0,25200.0,0.767891683,0.739583333,0.804387569,,30.0311,-99.1311,18154.0,1.0,,2
3819,Seguin Beauty School-Seguin,3,1,0.0,0.0,6850.0,9000.0,0.454545455,0.4,0.585365854,0.5625,29.5691,-97.9644,12347.0,0.0,0.59375,0
3820,St Mary's University,2,3,0.0,0.0,20000.0,26685.0,0.783505155,0.827622015,0.878648233,,29.4518,-98.5643,18791.0,1.0,,2
3821,South Plains College,1,2,0.0,0.0,6500.0,11760.0,0.602084831,0.633814103,0.686069326,0.23,33.5759,-102.3651,,0.0,0.213323077,3
3822,South Texas Barber College Inc,3,1,0.0,0.0,,,,,,0.4035,27.7529,-97.4171,2893.0,0.0,0.427253636,0
3823,South Texas College of Law,2,4,0.0,0.0,,,,,,,29.7534,-95.3649,,0.0,,0
3824,South Texas Vo-Tech Institute,3,1,0.0,0.0,9625.0,10976.0,0.224537037,0.24369142,0.313664596,0.665,26.1716,-97.9652,27740.0,0.0,0.630588668,1
3825,South Texas Vocational Technical Institute-McAllen,3,1,0.0,0.0,9500.0,11243.0,0.213750851,0.277124183,0.355319149,0.643,26.2332,-98.2426,25949.0,0.0,0.646541722,1
3826,Southern Methodist University,2,3,0.0,0.0,19000.0,22500.0,0.88442623,0.890836653,0.92247557,,32.8453,-96.7849,30408.0,0.0,,2
3827,Southwest School of Business and Technical Careers-San Antonio,3,1,0.0,0.0,6126.0,6458.0,0.210526316,0.202797203,,0.6654,29.3678,-98.5173,17340.0,0.0,0.686034433,1
3828,Southwest Institute of Technology,3,2,0.0,0.0,,,0.53125,0.3,0.392857143,0.5,30.2375,-97.8392,33659.0,0.0,0.64442,1
3829,Southwest Texas Junior College,1,2,0.0,0.0,5500.0,7000.0,0.543396226,0.618604651,0.560869565,0.2113,29.2197,-99.7412,,0.0,0.225033333,3
3830,Southwestern Assemblies of God University,2,3,0.0,0.0,16970.0,26500.0,0.704225352,0.704379562,0.806122449,,32.4055,-96.8532,21158.0,0.0,,2
3831,Southwestern University,2,3,0.0,0.0,20644.0,26564.5,0.906779661,0.935384615,0.948087432,,30.6352,-97.6646,21292.0,0.0,,2
3832,Stephen F Austin State University,1,3,0.0,0.0,16074.0,25000.0,0.705274043,0.744334278,0.803900557,,31.5856,-94.5855,,0.0,,2
3833,Texas State University,1,3,0.0,0.0,15750.0,21714.5,0.801822323,0.851605892,0.883715261,,29.8892,-97.9364,,1.0,,2
3834,Southwestern Adventist University,2,3,0.0,0.0,17995.0,27000.0,0.731591449,0.737349398,0.786116323,,32.3971,-97.3285,18102.0,0.0,,2
3835,Southwestern Christian College,2,2,0.0,0.0,6885.0,11000.0,0.179245283,0.288888889,0.410447761,,32.7358,-96.2867,6461.0,0.0,,1
3836,Sul Ross State University,1,3,0.0,0.0,10250.0,16728.0,0.584029712,0.652255639,0.711020408,,30.3629,-103.6506,,1.0,,0
3837,Tarleton State University,1,3,0.0,0.0,13118.0,21500.0,0.791642484,0.787300594,0.834848929,,32.2157,-98.2201,,0.0,,2
3838,Tarrant County College District,1,2,0.0,0.0,4500.0,8542.0,0.517849074,0.596263935,0.63697479,0.0944,32.7475,-97.3279,,0.0,0.092357306,3
3839,Temple College,1,2,0.0,0.0,9500.0,16559.0,0.473218238,0.510312708,0.597300337,0.076,31.0706,-97.351,,0.0,0.079992381,3
3840,University of Texas Southwestern Medical Center,1,3,0.0,0.0,,,,,1.0,,32.8195,-96.8423,,0.0,,2
3841,The University of Texas Health Science Center at San Antonio,1,3,0.0,0.0,15500.0,15755.0,0.925490196,0.925058548,0.921641791,,29.5047,-98.5761,,0.0,,2
3842,The University of Texas Medical Branch,1,3,0.0,0.0,15000.0,15000.0,0.919220056,0.923371648,0.941666667,,29.3113,-94.7764,,0.0,,2
3843,Texas State Technical College-Waco,1,2,0.0,0.0,9080.0,14000.5,0.431756553,0.446837147,0.535236396,0.2437,31.6374,-97.0837,,0.0,0.235176304,3
3844,Texarkana College,1,1,0.0,0.0,5500.0,6800.0,,,,0.2268,33.4419,-94.0788,,0.0,0.171475045,3
3845,Texas A & M University-Kingsville,1,3,0.0,0.0,14695.0,20899.0,0.648434926,0.667716535,0.745898778,,27.5249,-97.8823,,1.0,,0
3846,Texas A & M University-College Station,1,3,0.0,0.0,16566.5,19253.0,0.918415708,0.917809912,0.943469981,,30.5963,-96.3067,,0.0,,2
3847,The University of Texas at Arlington,1,3,0.0,0.0,12834.0,19608.0,0.785050159,0.795100223,0.838155515,,32.7284,-97.1151,,0.0,,2
3848,The University of Texas at Austin,1,3,0.0,0.0,20500.0,22165.0,0.902402241,0.902595136,0.933221882,,30.2847,-97.7373,,0.0,,2
3849,The University of Texas at Dallas,1,3,0.0,0.0,15080.5,19500.0,0.848810215,0.852579035,0.880843263,,32.9894,-96.7484,,0.0,,2
3850,The University of Texas at El Paso,1,3,0.0,0.0,12500.0,18250.0,0.741521701,0.740710824,0.78887977,,31.7717,-106.5036,,1.0,,2
3851,The University of Texas at Tyler,1,3,0.0,0.0,13000.0,18486.0,0.794729542,0.767875126,0.839330968,,32.3147,-95.2491,,0.0,,2
3852,Texas Chiropractic College Foundation Inc,2,4,0.0,0.0,,,0.555555556,,0.708860759,,29.6648,-95.1501,,0.0,,0
3853,Texas Christian University,2,3,0.0,0.0,19500.0,22500.0,0.91053787,0.901960784,0.935879302,,32.7096,-97.3615,31257.0,0.0,,2
3854,Texas College,2,3,0.0,0.0,9500.0,29788.0,0.240829346,0.243902439,0.368695652,,32.3742,-95.3123,16201.0,0.0,,1
3855,University of North Texas Health Science Center,1,4,0.0,0.0,2668.0,,,,,,32.7498,-97.3689,,0.0,,0
3856,Texas Lutheran University,2,3,0.0,0.0,17750.0,27305.0,0.814121037,0.813021703,0.892957746,,29.5733,-97.9846,17949.0,0.0,,2
3857,The University of Texas of the Permian Basin,1,3,0.0,0.0,9015.5,13750.0,0.759441708,0.744500846,0.828617623,,31.8895,-102.3296,,0.0,,0
3858,The University of Texas at San Antonio,1,3,0.0,0.0,16490.0,23723.0,0.763821098,0.760303125,0.81147697,,29.5824,-98.6214,,1.0,,2
3859,Texas School of Business-North Campus,3,1,0.0,0.0,9344.0,9498.0,0.28372093,0.257533611,0.367595819,0.7472,29.9836,-95.4125,22052.0,0.0,0.754951622,1
3860,Texas Southern University,1,3,0.0,0.0,17311.5,33763.0,0.369544592,0.399170124,0.548991612,,29.7225,-95.362,,0.0,,1
3861,Texas Tech University,1,3,0.0,0.0,17750.0,23246.5,0.842162309,0.866542163,0.901441419,,33.5803,-101.8769,,0.0,,2
3862,Texas Vocational Schools Inc,3,1,0.0,0.0,4354.0,5121.0,0.41991342,0.413333333,0.390350877,0.736,28.8138,-96.985,14095.0,0.0,0.753796212,0
3863,Texas Wesleyan University,2,3,0.0,0.0,19500.0,26000.0,0.672991071,0.698895028,0.778508772,,32.7333,-97.2796,21436.0,0.0,,2
3864,Texas Woman's University,1,3,0.0,0.0,14385.0,20923.0,0.80112835,0.777181208,0.815164089,,33.227,-97.1291,,0.0,,2
3865,Trinity University,2,3,0.0,0.0,18500.0,21630.0,0.962890625,0.948387097,0.954478708,,29.4629,-98.4826,22389.0,0.0,,2
3866,The University of Texas Health Science Center at Houston,1,3,0.0,0.0,16500.0,18000.0,0.94224924,0.951612903,0.9527897,,29.7029,-95.4032,,0.0,,2
3867,Texas State Technical College-Harlingen,1,2,0.0,0.0,4168.0,6562.5,0.444820582,0.474820144,0.571022727,0.2095,26.2193,-97.6663,,0.0,0.205239428,3
3868,Texas State Technical College-West Texas,1,2,0.0,0.0,7000.0,9500.0,0.49912892,0.518211921,0.568376068,0.3421,32.4627,-100.4749,,0.0,0.377077049,3
3869,Texas Tech University Health Sciences Center,1,3,0.0,0.0,12500.0,12500.0,0.910447761,0.936386768,0.962264151,,33.5932,-101.8936,,0.0,,2
3870,Tyler Junior College,1,2,0.0,0.0,7055.0,12598.5,0.451189898,0.487813493,0.576595019,0.1545,32.336,-95.2841,,0.0,0.149365663,3
3871,Universal Technical Institute of Texas Inc.,3,1,0.0,0.0,13563.0,16813.0,0.600071672,0.692651633,0.716984402,0.5592,29.9905,-95.4121,18030.0,0.0,0.558371093,0
3872,University of Cosmetology Arts & Sciences-McAllen,3,1,0.0,0.0,4859.5,6055.0,0.44499382,0.457792208,0.433628319,0.7333,26.2689,-98.2196,11477.0,0.0,0.769238462,0
3873,Vernon College,1,1,0.0,0.0,6450.0,9500.0,0.544430538,0.55,0.605922551,0.2661,34.1593,-99.3191,,0.0,0.286025292,3
3874,Victoria Beauty College Inc,3,1,0.0,0.0,3050.0,3600.0,0.421875,0.346534653,0.452380952,0.8276,28.8074,-96.9908,8007.0,0.0,0.852272727,0
3875,Victoria College,1,2,0.0,0.0,8250.0,9500.0,0.590563166,0.596694215,0.633471646,0.1503,28.8165,-96.9792,,0.0,0.140302703,3
3876,Vogue College of Cosmetology-McAllen,3,1,0.0,0.0,5500.0,6333.0,,,,,,,9952.0,0.0,0.5938,0
3877,Wayland Baptist University,2,3,0.0,0.0,12500.0,18750.0,0.738343772,0.709319527,0.787333333,,34.1867,-101.7296,15137.0,0.0,,2
3878,Weatherford College,1,2,0.0,0.0,6250.0,10692.5,0.636363636,0.516304348,,0.1651,32.7407,-97.7927,,0.0,0.160830594,3
3879,West Texas A & M University,1,3,0.0,0.0,13573.0,21500.0,0.760680666,0.773529412,0.837111026,,34.982,-101.9158,,0.0,,2
3880,Western Texas College,1,1,0.0,0.0,5500.0,5597.5,0.587044534,0.396226415,,0.5706,32.6786,-100.9144,,1.0,0.559050236,0
3881,Wharton County Junior College,1,2,0.0,0.0,5500.0,8750.0,0.610804851,0.659053834,0.726210351,0.184,29.3243,-96.0852,,1.0,0.174542896,3
3882,Wiley College,2,3,0.0,0.0,14750.0,31425.0,0.276190476,0.394891945,0.52293578,,32.5376,-94.3768,12089.0,0.0,,1
3883,AmeriTech College-Provo,3,1,0.0,0.0,13478.0,24240.0,0.793565684,0.787709497,0.82078853,0.6774,40.2614,-111.668,10251.0,0.0,0.746685333,0
3884,Bridgerland Applied Technology College,1,1,0.0,0.0,,,,,,0.5439,41.7562,-111.8506,,0.0,0.551234852,0
3885,Brigham Young University-Provo,2,3,0.0,0.0,9260.5,11000.0,0.943541488,0.971836996,0.97605985,,40.2509,-111.6493,13070.0,0.0,,2
3886,Brigham Young University-Hawaii,2,3,0.0,0.0,5780.0,10000.0,0.853448276,0.895140665,0.919811321,,21.6412,-157.9254,10441.0,0.0,,0
3887,Broadview University-West Jordan,3,2,0.0,0.0,15625.0,31502.0,0.546047861,0.594170404,0.685131195,,40.7003,-111.9238,22686.0,0.0,,1
3888,Cameo College of Essential Beauty,3,1,0.0,0.0,5665.0,7782.0,0.694581281,0.83030303,0.702702703,0.5106,40.6449,-111.8884,19396.0,0.0,0.592705455,0
3889,Sherman Kendall Academy-Salt Lake City,3,1,0.0,0.0,,3786.5,0.625,,,0.775,40.7225,-111.8716,9308.0,0.0,0.893802655,0
3890,Sherman Kendall Academy-Midvale,3,1,0.0,0.0,,4250.0,,,,0.5469,40.6182,-111.8656,9345.0,0.0,0.685714286,0
3891,Davis Applied Technology College,1,1,0.0,0.0,,,,,,0.2843,41.029,-111.9252,,0.0,0.30209405,3
3892,Dixie State University,1,2,0.0,0.0,9500.0,21250.0,0.6375,0.761829653,0.811041991,,37.1039,-113.5659,,0.0,,0
3893,Evans Hairstyling College-Cedar City,3,1,0.0,0.0,,,0.666666667,,,0.9429,37.6799,-113.0644,6140.0,0.0,0.9143,0
3894,Evans Hairstyling College-St George,3,1,0.0,0.0,,,,,,0.6591,37.1085,-113.5629,7388.0,0.0,0.770262162,0
3895,Paul Mitchell the School-Salt Lake City,3,1,0.0,0.0,9791.0,12046.0,0.609022556,0.803030303,0.754385965,0.84,40.6667,-111.8359,16323.0,0.0,0.777234653,0
3896,Eagle Gate College-Murray,3,2,0.0,0.0,13353.0,19940.0,0.428664921,0.50347567,0.623203285,,40.65,-111.9036,19957.0,0.0,,1
3897,ITT Technical Institute-Murray,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,40.675,-111.9174,24182.0,0.0,,1
3898,Latter-day Saints Business College,2,2,0.0,0.0,4350.0,7000.0,0.836787565,0.878338279,0.912328767,0.3072,40.771,-111.9004,10334.0,0.0,0.389561981,3
3899,Everest College-Salt Lake City,3,1,0.0,0.0,9500.0,9500.0,0.32592909,0.270900843,0.435631483,,40.6971,-111.9695,19867.0,0.0,,1
3900,Ogden-Weber Applied Technology College,1,1,0.0,0.0,,,,,,0.3665,41.2634,-111.9631,,0.0,0.315630168,3
3901,Snow College,1,2,0.0,0.0,3500.0,7000.0,0.764864865,0.824827586,0.827102804,,39.3611,-111.5815,,0.0,,0
3902,Southern Utah University,1,3,0.0,0.0,8250.0,13250.0,0.843651626,0.878220141,0.898039216,,37.6746,-113.0701,,0.0,,2
3903,Stevens-Henager College-Ogden,2,2,0.0,0.0,10500.0,26336.5,0.314078675,0.451282051,0.663739669,,41.2328,-112.0116,19655.0,0.0,,1
3904,Stevens-Henager College of Business-Provo,2,2,0.0,0.0,10500.0,26336.5,0.314078675,0.451282051,0.663739669,,40.2697,-111.7133,21551.0,0.0,,1
3905,Uintah Basin Applied Technology College,1,1,0.0,0.0,,,,,,0.6841,40.3002,-109.9771,,0.0,0.625594064,0
3906,Utah State University,1,3,0.0,0.0,8750.0,13500.0,0.891236793,0.920009168,0.940775375,,41.7407,-111.8139,,0.0,,2
3907,Utah Valley University,1,3,0.0,0.0,11000.0,16500.0,0.797896419,0.849543539,0.88976378,,40.2785,-111.7171,,0.0,,2
3908,Salt Lake Community College,1,2,0.0,0.0,5250.0,9000.0,0.710696471,0.806272551,0.838231536,0.2322,40.6716,-111.9428,,0.0,0.232303158,3
3909,University of Utah,1,3,0.0,0.0,12839.0,15400.0,0.889715219,0.916620034,0.937754948,,40.7625,-111.846,,0.0,,2
3910,Weber State University,1,3,0.0,0.0,9500.0,14599.0,0.825879547,0.872171682,0.905178366,,41.1926,-111.9448,,0.0,,2
3911,Westminster College,2,3,0.0,0.0,17958.0,24500.0,0.90270936,0.917419355,0.943081452,,40.7315,-111.8556,21837.0,0.0,,2
3912,Bennington College,2,3,0.0,0.0,20575.0,26900.0,0.936651584,0.9004329,0.950570342,,42.92,-73.2375,29960.0,0.0,,2
